batch_id,batch_order,review_row,priority,review_action,url,domain,current_review_decision,review_decision_options,evidence_suggested_decision,suggested_review_decision,suggestion_confidence,possible_approval_decision,reviewer_action,suggested_review_notes,suggested_pricing,suggestion_basis,evidence_matched,evidence_match_key,http_status,fetch_ok,final_url,final_domain,form_count,input_count,submit_button_signal,submit_path_signal,directory_signal,auth_signal,oauth_signal,captcha_signal,cloudflare_signal,payment_signal,duplicate_registry_url,fetch_error,checked_at
p2-reclass-005,92,131,P2,verify_directory_fit_before_any_approval,https://blog.bmtmicro.com/4449-2,blog.bmtmicro.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_not_directory,high,,reject_non_directory_source_page,"host/path (blog.bmtmicro.com/4449-2) looks like a blog/news content page, not a directory; evidence: CAPTCHA signal found; 3 form(s), 16 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,"host/path (blog.bmtmicro.com/4449-2) looks like a blog/news content page, not a directory",yes,review_row:131,200,yes,https://blog.bmtmicro.com/4449-2/,blog.bmtmicro.com,3,16,yes,no,yes,no,no,yes,no,no,no,,2026-05-22T10:51:30.775Z
p2-reclass-005,93,132,P2,verify_directory_fit_before_any_approval,https://blog.goaffpro.com/mastering-affiliate-product-reviews-a-step-by-step-guide-for-engaging-content-and-conversions,blog.goaffpro.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_not_directory,high,,reject_non_directory_source_page,"host/path (blog.goaffpro.com/mastering-affiliate-product-reviews-a-step-by-step-guide-for-engaging-content-and-conversions) looks like a blog/news content page, not a directory; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 12 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,"host/path (blog.goaffpro.com/mastering-affiliate-product-reviews-a-step-by-step-guide-for-engaging-content-and-conversions) looks like a blog/news content page, not a directory",yes,review_row:132,200,yes,https://blog.goaffpro.com/mastering-affiliate-product-reviews-a-step-by-step-guide-for-engaging-content-and-conversions/,blog.goaffpro.com,2,12,yes,no,yes,no,no,yes,yes,no,no,,2026-05-22T10:51:34.790Z
p2-reclass-005,94,139,P2,verify_directory_fit_before_any_approval,http://blog.setlist.fm/2009/03/setlistfm-hits-blogosphere.html,blog.setlist.fm,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,review_fetch_failed,reject_not_directory,high,,reject_non_directory_source_page,"URL path (/2009/03/setlistfm-hits-blogosphere.html) looks like a source article, profile, forum, comment, or issue page; evidence: fetch failed",,"URL path (/2009/03/setlistfm-hits-blogosphere.html) looks like a source article, profile, forum, comment, or issue page",yes,review_row:139,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,fetch failed,2026-05-22T10:52:11.029Z
p2-reclass-005,95,161,P2,verify_directory_fit_before_any_approval,https://brownbagteacher.com/what-im-reading,brownbagteacher.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,HTTP 403; evidence: HTTP 403,,HTTP 403,yes,review_row:161,403,no,https://brownbagteacher.com/what-im-reading,brownbagteacher.com,0,0,no,no,no,no,no,no,no,no,no,HTTP 403,2026-05-22T11:01:24.326Z
p2-reclass-005,96,178,P2,verify_directory_fit_before_any_approval,https://career.tu-sofia.bg/employer/geometry-dash-subzero,career.tu-sofia.bg,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; 5 form(s), 24 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:178,200,yes,https://career.tu-sofia.bg/employer/geometry-dash-subzero,career.tu-sofia.bg,5,24,yes,no,yes,no,no,yes,no,no,no,,2026-05-22T11:01:35.122Z
p2-reclass-005,97,179,P2,verify_directory_fit_before_any_approval,https://cartoonresearch.com/index.php/forgotten-anime-57-kirara-2000,cartoonresearch.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,fetch failed; evidence: fetch failed,,fetch failed,yes,review_row:179,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,fetch failed,2026-05-22T11:01:36.866Z
p2-reclass-005,98,187,P2,verify_directory_fit_before_any_approval,https://cinescopia.com/las-10-mejores-peliculas-de-casey-affleck/2024/08,cinescopia.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; 2 form(s), 11 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:187,200,yes,https://cinescopia.com/las-10-mejores-peliculas-de-casey-affleck/2024/08/,cinescopia.com,2,11,yes,no,yes,no,no,yes,no,no,no,,2026-05-22T11:02:18.539Z
p2-reclass-005,99,207,P2,verify_directory_fit_before_any_approval,https://www.demilked.com/just-a-girl,demilked.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,HTTP 403; evidence: HTTP 403,,HTTP 403,yes,review_row:207,403,no,https://www.demilked.com/just-a-girl,demilked.com,0,0,no,no,no,no,no,no,no,no,no,HTTP 403,2026-05-22T11:02:45.979Z
p2-reclass-005,100,253,P2,verify_directory_fit_before_any_approval,https://www.fitlivingeats.com/7-easy-everyday-gluten-free-swaps,fitlivingeats.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,This operation was aborted; evidence: This operation was aborted,,This operation was aborted,yes,review_row:253,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,This operation was aborted,2026-05-22T11:03:55.214Z
p2-reclass-005,101,276,P2,verify_directory_fit_before_any_approval,https://www.ginjfo.com/actualites/logiciels/jeux-video-logiciels/les-sims-4-fetent-leur-25e-anniversaire-avec-du-nouveau-contenu-massif-20250227,ginjfo.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 3 form(s), 4 input/select/textarea fields; submit/add/list/publish button text signal found",,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:276,200,yes,https://www.ginjfo.com/actualites/logiciels/jeux-video-logiciels/les-sims-4-fetent-leur-25e-anniversaire-avec-du-nouveau-contenu-massif-20250227,ginjfo.com,3,4,yes,no,no,no,no,yes,yes,no,no,,2026-05-22T11:05:22.560Z
p2-reclass-005,102,287,P2,verify_directory_fit_before_any_approval,https://www.gizlogic.com/android-auto-8-4-lanzamiento,gizlogic.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,fetch failed; evidence: fetch failed,,fetch failed,yes,review_row:287,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,fetch failed,2026-05-22T11:05:25.097Z
p2-reclass-005,103,291,P2,verify_directory_fit_before_any_approval,http://godchild.keenspot.com/comic/evolution-of-maggie,godchild.keenspot.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_paid,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: payment/pricing signal found; CAPTCHA signal found; 2 form(s), 11 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:291,200,yes,http://godchild.keenspot.com/comic/evolution-of-maggie/,godchild.keenspot.com,2,11,yes,no,yes,no,no,yes,no,yes,no,,2026-05-22T11:05:48.504Z
p2-reclass-005,104,299,P2,verify_directory_fit_before_any_approval,https://happyhealthymama.com/air-fryer-apples-healthy.html,happyhealthymama.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 4 form(s), 35 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:299,200,yes,https://happyhealthymama.com/air-fryer-apples-healthy.html,happyhealthymama.com,4,35,yes,no,yes,no,no,yes,yes,no,no,,2026-05-22T11:05:57.161Z
p2-reclass-005,105,315,P2,verify_directory_fit_before_any_approval,https://iotwreport.com/letitia-james-indicted-for-banking-fraud,iotwreport.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_paid,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: payment/pricing signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 1 form(s), 3 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:315,200,yes,https://iotwreport.com/letitia-james-indicted-for-banking-fraud/,iotwreport.com,1,3,yes,no,yes,no,no,yes,yes,yes,no,,2026-05-22T11:06:05.574Z
p2-reclass-005,106,320,P2,verify_directory_fit_before_any_approval,https://joaniesimon.com/94f737822923f4567e1a7ce9681e5b9a-2,joaniesimon.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; directory/listing marketplace text signal found,,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:320,200,yes,https://joaniesimon.com/94f737822923f4567e1a7ce9681e5b9a-2/,joaniesimon.com,0,0,no,no,yes,no,no,yes,no,no,no,,2026-05-22T11:06:16.752Z
p2-reclass-005,107,321,P2,verify_directory_fit_before_any_approval,https://joaniesimon.com/grilled-lemon-garlic-potato-kabobs/grilled-potato-kabobs-with-lemon-and-garlic,joaniesimon.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; directory/listing marketplace text signal found,,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:321,200,yes,https://joaniesimon.com/grilled-lemon-garlic-potato-kabobs/grilled-potato-kabobs-with-lemon-and-garlic/,joaniesimon.com,0,0,no,no,yes,no,no,yes,no,no,no,,2026-05-22T11:06:20.703Z
p2-reclass-005,108,327,P2,verify_directory_fit_before_any_approval,http://www.kcn.ne.jp/~gorosan/cgi-bin/diarypro/diary.cgi?mode=comment&no=97,kcn.ne.jp,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,review_fetch_failed,reject_not_directory,high,,reject_non_directory_source_page,"URL query (?mode=comment&no=97) looks like a comment page, not a product directory; evidence: fetch failed",,"URL query (?mode=comment&no=97) looks like a comment page, not a product directory",yes,review_row:327,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,fetch failed,2026-05-22T11:06:27.022Z
p2-reclass-005,109,328,P2,verify_directory_fit_before_any_approval,http://www.kt.rim.or.jp/~youie/cgi-bin/nanmeri/nanmeri.cgi?mode=comment&no=224,kt.rim.or.jp,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,review_possible_submit_form,reject_not_directory,high,,reject_non_directory_source_page,"URL query (?mode=comment&no=224) looks like a comment page, not a product directory; evidence: 1 form(s), 16 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,"URL query (?mode=comment&no=224) looks like a comment page, not a product directory",yes,review_row:328,200,yes,http://www.kt.rim.or.jp/~youie/cgi-bin/nanmeri/nanmeri.cgi?mode=comment&no=224,kt.rim.or.jp,1,16,yes,no,yes,no,no,no,no,no,no,,2026-05-22T11:06:28.165Z
p2-reclass-005,110,329,P2,verify_directory_fit_before_any_approval,http://www.kt.rim.or.jp/~youie/cgi-bin/nanmeri/nanmeri.cgi?mode=comment&no=239,kt.rim.or.jp,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,review_possible_submit_form,reject_not_directory,high,,reject_non_directory_source_page,"URL query (?mode=comment&no=239) looks like a comment page, not a product directory; evidence: 1 form(s), 16 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,"URL query (?mode=comment&no=239) looks like a comment page, not a product directory",yes,review_row:329,200,yes,http://www.kt.rim.or.jp/~youie/cgi-bin/nanmeri/nanmeri.cgi?mode=comment&no=239,kt.rim.or.jp,1,16,yes,no,yes,no,no,no,no,no,no,,2026-05-22T11:06:30.371Z
p2-reclass-005,111,330,P2,verify_directory_fit_before_any_approval,https://labsk.net/index.php?action=profile%3Bu%3D50620,labsk.net,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; 1 form(s), 3 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:330,200,yes,https://labsk.net/index.php?action=profile%3Bu%3D50620,labsk.net,1,3,yes,no,yes,no,no,yes,no,no,no,,2026-05-22T11:06:31.948Z
p2-reclass-005,112,342,P2,verify_directory_fit_before_any_approval,https://loveandmarriageblog.com/beach-water-cocktail,loveandmarriageblog.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,HTTP 403; evidence: HTTP 403,,HTTP 403,yes,review_row:342,403,no,https://loveandmarriageblog.com/beach-water-cocktail,loveandmarriageblog.com,0,0,no,no,no,no,no,no,no,no,no,HTTP 403,2026-05-22T11:06:46.788Z
p2-reclass-005,113,359,P2,verify_directory_fit_before_any_approval,https://mastodon.social/@rstevens/112532171747034727,mastodon.social,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,fetch failed; evidence: fetch failed,,fetch failed,yes,review_row:359,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,fetch failed,2026-05-22T11:30:35.558Z
p2-reclass-005,114,367,P2,verify_directory_fit_before_any_approval,https://www.moonsoap.com/hpgen/HPB/entries/8.html,moonsoap.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,fetch failed; evidence: fetch failed,,fetch failed,yes,review_row:367,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,fetch failed,2026-05-22T11:30:51.061Z
p2-reclass-005,115,379,P2,verify_directory_fit_before_any_approval,https://nasze-lasie-pl.sugester.pl/167783170-ChatGPT-in-Spain-Revolutionizing-Communication-and-AI-Interaction?order=popular&page=2,nasze-lasie-pl.sugester.pl,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; 1 form(s), 19 input/select/textarea fields; submit/add/list/publish button text signal found",,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:379,200,yes,https://nasze-lasie-pl.sugester.pl/?error=private_forum,nasze-lasie-pl.sugester.pl,1,19,yes,no,no,no,no,yes,no,no,no,,2026-05-22T11:31:13.224Z
p2-reclass-005,116,380,P2,verify_directory_fit_before_any_approval,https://nasze-lasie-pl.sugester.pl/18132-o-stronie-wiadomosci-na-glownej-itp?order=popular,nasze-lasie-pl.sugester.pl,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; 1 form(s), 19 input/select/textarea fields; submit/add/list/publish button text signal found",,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:380,200,yes,https://nasze-lasie-pl.sugester.pl/?error=private_forum,nasze-lasie-pl.sugester.pl,1,19,yes,no,no,no,no,yes,no,no,no,,2026-05-22T11:31:15.687Z
p2-reclass-005,117,409,P2,verify_directory_fit_before_any_approval,https://www.papertraildesign.com/football-water-bottle-labels-free-printable,papertraildesign.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 3 form(s), 16 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:409,200,yes,https://www.papertraildesign.com/football-water-bottle-labels-free-printable/,papertraildesign.com,3,16,yes,no,yes,no,no,yes,yes,no,no,,2026-05-22T11:30:38.054Z
p2-reclass-005,118,412,P2,verify_directory_fit_before_any_approval,https://www.patisserie-okumoto.com/hpgen/HPB/entries/1.html?https%3A%2F%2Ffuhrerschein-eu.com%2F=,patisserie-okumoto.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,fetch failed; evidence: fetch failed,,fetch failed,yes,review_row:412,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,fetch failed,2026-05-22T11:30:43.896Z
p2-reclass-005,119,418,P2,verify_directory_fit_before_any_approval,https://pharmahub.org/kb/registration/login2,pharmahub.org,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,fetch failed; evidence: fetch failed,,fetch failed,yes,review_row:418,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,fetch failed,2026-05-22T11:30:58.136Z
p2-reclass-005,120,419,P2,verify_directory_fit_before_any_approval,https://www.pinkcaddytravelogue.com/7-day-iceland-itinerary,pinkcaddytravelogue.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 17 input/select/textarea fields; submit/add/list/publish button text signal found",,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:419,200,yes,https://www.pinkcaddytravelogue.com/7-day-iceland-itinerary/,pinkcaddytravelogue.com,2,17,yes,no,no,no,no,yes,yes,no,no,,2026-05-22T11:31:08.669Z
p2-reclass-005,121,457,P2,verify_directory_fit_before_any_approval,https://ru.esosedi.org/RU/BA/8564043/ust_saldyibash,ru.esosedi.org,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: Cloudflare/human verification signal found; final domain changed to esosedi.org,,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:457,200,yes,https://esosedi.org/,esosedi.org,0,0,no,no,no,no,no,no,yes,no,no,,2026-05-22T11:32:10.682Z
p2-reclass-005,122,530,P2,verify_directory_fit_before_any_approval,https://threewood.jp/hpgen/HPB/entries/25.html,threewood.jp,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,This operation was aborted; evidence: This operation was aborted,,This operation was aborted,yes,review_row:530,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,This operation was aborted,2026-05-22T11:32:36.019Z
p2-reclass-005,123,568,P2,verify_directory_fit_before_any_approval,https://yandex.com/indexnow,yandex.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; final domain changed to yandex.ru,,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:568,200,yes,https://yandex.ru/support/webmaster/ru/indexing-options/index-now.html,yandex.ru,0,2,no,no,no,no,no,yes,no,no,no,,2026-05-22T11:32:51.110Z
p2-reclass-005,124,573,P2,verify_directory_fit_before_any_approval,https://www.yourcupofcake.com/almond-banana-bread,yourcupofcake.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 6 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:573,200,yes,https://www.yourcupofcake.com/almond-banana-bread/,yourcupofcake.com,2,6,yes,no,yes,no,no,yes,yes,no,no,,2026-05-22T11:33:03.157Z
p2-reclass-005,125,574,P2,verify_directory_fit_before_any_approval,https://www.yourcupofcake.com/banana-bread-coffee-cake,yourcupofcake.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 6 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:574,200,yes,https://www.yourcupofcake.com/banana-bread-coffee-cake/,yourcupofcake.com,2,6,yes,no,yes,no,no,yes,yes,no,no,,2026-05-22T11:33:05.884Z
p2-reclass-005,126,575,P2,verify_directory_fit_before_any_approval,https://www.yourcupofcake.com/candy-cane-muddy-buddies,yourcupofcake.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 6 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:575,200,yes,https://www.yourcupofcake.com/candy-cane-muddy-buddies/,yourcupofcake.com,2,6,yes,no,yes,no,no,yes,yes,no,no,,2026-05-22T11:33:06.997Z
p2-reclass-005,127,576,P2,verify_directory_fit_before_any_approval,https://www.yourcupofcake.com/cinnamon-toast-crunch-cupcakes,yourcupofcake.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 6 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:576,200,yes,https://www.yourcupofcake.com/cinnamon-toast-crunch-cupcakes/,yourcupofcake.com,2,6,yes,no,yes,no,no,yes,yes,no,no,,2026-05-22T11:33:30.776Z
p2-reclass-005,128,577,P2,verify_directory_fit_before_any_approval,https://www.yourcupofcake.com/easy-to-make-snowman-cupcakes,yourcupofcake.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 6 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:577,200,yes,https://www.yourcupofcake.com/easy-to-make-snowman-cupcakes/,yourcupofcake.com,2,6,yes,no,yes,no,no,yes,yes,no,no,,2026-05-22T11:33:34.621Z
